date,AAPL,AMAT,AMD,CSCO,IBM,INTC,MSFT,MU,NVDA,ORCL,WDC
1990-07-23,67547200.0,15712000.0,1412000.0,35913600.0,8573200.0,99468800.0,74203200.0,4365000.0,,74204100.0,756200.0
1990-07-24,48479200.0,22617600.0,2124000.0,51264000.0,6158000.0,224918400.0,137102400.0,3809000.0,,51025950.0,605800.0
1990-07-25,26230400.0,14585600.0,584600.0,43718400.0,5455200.0,53446400.0,60148800.0,3150000.0,,45505800.0,405800.0
1990-07-26,20084400.0,11078400.0,1058400.0,17740800.0,5484000.0,62960000.0,303321600.0,1696000.0,,36377100.0,353400.0
1990-07-27,15579200.0,11334400.0,365800.0,8841600.0,7385200.0,39840000.0,51019200.0,626000.0,,26750250.0,597200.0
1990-07-30,21364000.0,9971200.0,356000.0,17856000.0,5910400.0,43232000.0,87955200.0,2351000.0,,23935500.0,312200.0
1990-07-31,24001600.0,7692800.0,392400.0,9331200.0,5477200.0,35126400.0,42307200.0,1008000.0,,20792700.0,119000.0
1990-08-01,23377200.0,6976000.0,836000.0,8409600.0,6843200.0,68611200.0,111117600.0,1262000.0,,39090600.0,173600.0
1990-08-02,55781600.0,12870400.0,1540200.0,6163200.0,7474800.0,110627200.0,91915200.0,1743000.0,,49551750.0,124400.0
1990-08-03,67242000.0,19968000.0,1366600.0,54460800.0,14196800.0,173830400.0,117180000.0,3314000.0,,90845550.0,947400.0
1990-08-06,44914800.0,10547200.0,1012200.0,62150400.0,9140000.0,118345600.0,113184000.0,2883000.0,,109406700.0,211200.0
1990-08-07,49632800.0,16057600.0,2225000.0,36115200.0,8948400.0,91920000.0,91065600.0,4310000.0,,60478650.0,165800.0
1990-08-08,25634000.0,12345600.0,1670800.0,21916800.0,7539200.0,114044800.0,86263200.0,3095000.0,,37750050.0,964600.0
1990-08-09,24099600.0,6604800.0,1351400.0,50803200.0,5026800.0,59680000.0,77054400.0,2519000.0,,37037250.0,420200.0
1990-08-10,25676000.0,21606400.0,998800.0,35193600.0,5794000.0,60249600.0,73188000.0,2561000.0,,25178850.0,140800.0
1990-08-13,39029200.0,12556800.0,1992200.0,12931200.0,6331200.0,57382400.0,53942400.0,2236000.0,,24534900.0,102400.0
1990-08-14,24542000.0,15564800.0,3057400.0,21945600.0,6623600.0,97811200.0,33710400.0,2112000.0,,18593550.0,220000.0
1990-08-15,23013200.0,43404800.0,1474400.0,35856000.0,6059600.0,45283200.0,51408000.0,1132000.0,,18391050.0,237000.0
1990-08-16,30973600.0,16019200.0,918200.0,21744000.0,8125600.0,62569600.0,53330400.0,1005000.0,,19926000.0,165200.0
1990-08-17,61527200.0,15750400.0,1188200.0,88185600.0,10562400.0,104755200.0,95227200.0,2190000.0,,30893400.0,200600.0
1990-08-20,18765600.0,14220800.0,498800.0,45417600.0,4955200.0,74716800.0,113601600.0,1187000.0,,68647500.0,217000.0
1990-08-21,40261200.0,17420800.0,485800.0,36720000.0,9559600.0,75561600.0,165722400.0,2221000.0,,59563350.0,280400.0
1990-08-22,30679600.0,5177600.0,1202600.0,26409600.0,7892000.0,59452800.0,79236000.0,2708000.0,,31261950.0,90800.0
1990-08-23,35924000.0,29350400.0,613400.0,56678400.0,9709600.0,142288000.0,107517600.0,3907000.0,,86013900.0,231200.0
1990-08-24,19051200.0,12390400.0,439000.0,59875200.0,8158400.0,116291200.0,97668000.0,4033000.0,,59215050.0,287000.0
1990-08-27,29366400.0,23974400.0,1163400.0,36720000.0,6300400.0,102236800.0,110116800.0,2959000.0,,46271250.0,345200.0
1990-08-28,20048000.0,6656000.0,371600.0,19843200.0,3872400.0,41062400.0,79826400.0,4311000.0,,139692600.0,57400.0
1990-08-29,37732800.0,18240000.0,969000.0,49737600.0,4578800.0,53849600.0,77954400.0,1889000.0,,134634150.0,139000.0
1990-08-30,30648800.0,13081600.0,802200.0,45590400.0,4320400.0,64441600.0,65383200.0,656000.0,,75743100.0,57000.0
1990-08-31,24864000.0,13075200.0,419600.0,12182400.0,3541600.0,78336000.0,40737600.0,1083000.0,,58133700.0,31800.0
1990-09-04,20686400.0,4441600.0,1069000.0,26236800.0,4802000.0,42582400.0,47376000.0,2056000.0,,46619550.0,136200.0
1990-09-05,16013200.0,9126400.0,1142800.0,36720000.0,5810400.0,46083200.0,54676800.0,1829000.0,,94454100.0,80000.0
1990-09-06,21907200.0,11552000.0,407600.0,37209600.0,5388000.0,99753600.0,115617600.0,1492000.0,,87313950.0,195800.0
1990-09-07,14543200.0,5766400.0,559400.0,16300800.0,6538800.0,130553600.0,53704800.0,812000.0,,400565250.0,84600.0
1990-09-10,18995200.0,4787200.0,628400.0,40204800.0,6437600.0,38131200.0,74246400.0,1675000.0,,105628050.0,468800.0
1990-09-11,44567600.0,17619200.0,279600.0,11894400.0,5752800.0,39584000.0,78868800.0,2359000.0,,53334450.0,249200.0
1990-09-12,25102000.0,17862400.0,1701600.0,13305600.0,4771600.0,56777600.0,75016800.0,773000.0,,30285900.0,187800.0
1990-09-13,24315200.0,39443200.0,235800.0,20966400.0,4308000.0,26912000.0,49867200.0,765000.0,,67149000.0,117200.0
1990-09-14,28478800.0,18867200.0,284800.0,16819200.0,5390400.0,24908800.0,67672800.0,1746000.0,,60547500.0,154000.0
1990-09-17,19418000.0,6553600.0,280600.0,89712000.0,3579600.0,43014400.0,70394400.0,527000.0,,146492550.0,95400.0
1990-09-18,31152800.0,12652800.0,565200.0,33667200.0,6796800.0,61129600.0,60638400.0,727000.0,,119896200.0,328800.0
1990-09-19,45614800.0,9350400.0,291800.0,74073600.0,8756400.0,63808000.0,52696800.0,384000.0,,93474000.0,180800.0
1990-09-20,25233600.0,6944000.0,337200.0,75571200.0,4854400.0,34108800.0,53128800.0,1605000.0,,68550300.0,122000.0
1990-09-21,38466400.0,8140800.0,271600.0,60969600.0,8846000.0,37193600.0,79891200.0,1493000.0,,69080850.0,216800.0
1990-09-24,34624800.0,8921600.0,609800.0,96278400.0,7974800.0,39385600.0,81439200.0,2660000.0,,32452650.0,367000.0
1990-09-25,39488400.0,4665600.0,301400.0,115718400.0,6181200.0,53936000.0,53308800.0,2896000.0,,32440500.0,309800.0
1990-09-26,23534000.0,11398400.0,1011600.0,64512000.0,6977600.0,38473600.0,39268800.0,5152000.0,,214755300.0,654800.0
1990-09-27,35585200.0,20102400.0,535000.0,74073600.0,6756400.0,133404800.0,65728800.0,4042000.0,,193253850.0,559600.0
1990-09-28,44010400.0,56819200.0,560200.0,155030400.0,7900400.0,69584000.0,97984800.0,1391000.0,,122589450.0,605200.0
1990-10-01,38928400.0,16454400.0,500000.0,89596800.0,7405200.0,74070400.0,131623200.0,1499000.0,,68185800.0,359600.0
1990-10-02,67746000.0,20134400.0,877200.0,48441600.0,7572400.0,70755200.0,83469600.0,2043000.0,,49175100.0,339600.0
1990-10-03,67060000.0,14848000.0,516000.0,61459200.0,4406800.0,43171200.0,57600000.0,649000.0,,57113100.0,389000.0
1990-10-04,53373600.0,52467200.0,544400.0,23385600.0,4648000.0,62224000.0,69292800.0,1803000.0,,40941450.0,113400.0
1990-10-05,24872400.0,15462400.0,381400.0,43401600.0,6288000.0,41203200.0,82101600.0,1748000.0,,61155000.0,212000.0
1990-10-08,15383200.0,4460800.0,916800.0,10598400.0,3605200.0,25804800.0,38678400.0,513000.0,,35911350.0,452200.0
1990-10-09,30144800.0,16032000.0,1681600.0,115027200.0,5674400.0,64092800.0,66376800.0,782000.0,,33408450.0,223800.0
1990-10-10,36976800.0,12339200.0,1215000.0,113241600.0,9034400.0,58214400.0,115596000.0,1229000.0,,28256850.0,428800.0
1990-10-11,51494800.0,13184000.0,1730600.0,70041600.0,12455200.0,105171200.0,83815200.0,1207000.0,,35186400.0,183400.0
1990-10-12,57162000.0,14195200.0,2427800.0,41241600.0,9232400.0,105232000.0,109252800.0,1530000.0,,45603000.0,224800.0
1990-10-15,50254400.0,4422400.0,739800.0,59270400.0,12485600.0,83788800.0,130334400.0,1242000.0,,28301400.0,204200.0
1990-10-16,76308400.0,2988800.0,445400.0,61632000.0,6760800.0,39238400.0,300888000.0,1644000.0,,14770350.0,270800.0
1990-10-17,77266000.0,3468800.0,353600.0,50515200.0,5321200.0,44668800.0,135820800.0,1669000.0,,23028300.0,677000.0
1990-10-18,78722000.0,17056000.0,355400.0,121305600.0,7466000.0,71900800.0,123739200.0,5504000.0,,46311750.0,393000.0
1990-10-19,233433200.0,80032000.0,551800.0,241171200.0,10634400.0,102144000.0,170337600.0,1873000.0,,37685250.0,379600.0
1990-10-22,63184800.0,11974400.0,408800.0,127843200.0,7673200.0,47568000.0,80294400.0,913000.0,,22688100.0,300600.0
1990-10-23,41762000.0,32454400.0,224000.0,102326400.0,5082800.0,46825600.0,71884800.0,482000.0,,24300000.0,157400.0
1990-10-24,35456400.0,5574400.0,227600.0,66297600.0,6477600.0,43964800.0,54734400.0,282000.0,,35591400.0,104000.0
1990-10-25,38365600.0,7878400.0,1082800.0,83088000.0,6368000.0,89120000.0,51501600.0,663000.0,,46165950.0,79400.0
1990-10-26,33549600.0,9132800.0,210200.0,94003200.0,4984400.0,23635200.0,59126400.0,1272000.0,,52070850.0,348400.0
1990-10-29,30870000.0,3027200.0,207400.0,37785600.0,5254400.0,34265600.0,67881600.0,845000.0,,43302600.0,73000.0
1990-10-30,24511200.0,17721600.0,250600.0,90633600.0,6556000.0,33993600.0,52567200.0,864000.0,,31946400.0,56000.0
1990-10-31,37189600.0,9472000.0,491200.0,81244800.0,5810000.0,44969600.0,61200000.0,424000.0,,73746450.0,115800.0
1990-11-01,22663200.0,2611200.0,253600.0,35971200.0,4935600.0,30390400.0,49442400.0,1587000.0,,50329350.0,159400.0
1990-11-02,37153200.0,5856000.0,488000.0,27648000.0,7161200.0,61219200.0,74764800.0,1631000.0,,25385400.0,135400.0
1990-11-05,46118800.0,2982400.0,276400.0,37324800.0,4834800.0,47936000.0,50702400.0,714000.0,,46923300.0,200800.0
1990-11-06,46191600.0,2496000.0,337800.0,35827200.0,6374000.0,45283200.0,59212800.0,1103000.0,,32898150.0,128200.0
1990-11-07,50744400.0,5132800.0,329800.0,118022400.0,5603200.0,45708800.0,63100800.0,1908000.0,,27896400.0,594800.0
1990-11-08,49812000.0,7468800.0,252400.0,701654400.0,6476800.0,40540800.0,43466400.0,3888000.0,,23664150.0,848200.0
1990-11-09,49557200.0,9152000.0,406400.0,141033600.0,9096800.0,29782400.0,43344000.0,882000.0,,27997650.0,777400.0
1990-11-12,36262800.0,12454400.0,1856400.0,111801600.0,14173200.0,57500800.0,87660000.0,697000.0,,37527300.0,218200.0
1990-11-13,35487200.0,17600000.0,980200.0,66412800.0,8526000.0,68153600.0,67658400.0,7942000.0,,27997650.0,240800.0
1990-11-14,47686800.0,5164800.0,588200.0,180259200.0,7875600.0,65993600.0,59724000.0,5870000.0,,44007300.0,1326200.0
1990-11-15,40443200.0,45491200.0,1082400.0,96883200.0,6158800.0,37875200.0,63129600.0,3460000.0,,76909500.0,454400.0
1990-11-16,45752000.0,5235200.0,436800.0,179280000.0,9078800.0,29750400.0,67075200.0,2386000.0,,59996700.0,176600.0
1990-11-19,55977600.0,22790400.0,472600.0,45043200.0,7443200.0,40208000.0,45554400.0,913000.0,,33768900.0,132800.0
1990-11-20,38407600.0,12025600.0,462200.0,47289600.0,8001200.0,25510400.0,68868000.0,2344000.0,,38074050.0,258400.0
1990-11-21,30802800.0,2515200.0,413600.0,71596800.0,5251600.0,41116800.0,60739200.0,4876000.0,,46984050.0,112000.0
1990-11-23,13300000.0,4166400.0,197800.0,7862400.0,1862000.0,22204800.0,22060800.0,4942000.0,,14272200.0,86200.0
1990-11-26,20364400.0,4556800.0,508200.0,41702400.0,4661600.0,33526400.0,47577600.0,3683000.0,,22299300.0,92000.0
1990-11-27,41146000.0,12204800.0,298800.0,128188800.0,6126000.0,53705600.0,63417600.0,3511000.0,,25498800.0,204600.0
1990-11-28,43727600.0,18297600.0,387200.0,126777600.0,5276800.0,31270400.0,77623200.0,1060000.0,,106239600.0,97800.0
1990-11-29,31676400.0,4416000.0,410200.0,84960000.0,4782800.0,27820800.0,65865600.0,1789000.0,,114955200.0,300800.0
1990-11-30,30377200.0,6150400.0,1261000.0,102297600.0,7217600.0,62268800.0,72165600.0,954000.0,,151842600.0,132200.0
1990-12-03,41350400.0,16601600.0,533800.0,125942400.0,6280800.0,62732800.0,68241600.0,1039000.0,,115186050.0,458400.0
1990-12-04,38038000.0,6739200.0,413000.0,66931200.0,5836400.0,39747200.0,55087200.0,4386000.0,,64646100.0,704800.0
1990-12-05,54597200.0,1644800.0,855200.0,95356800.0,5938000.0,45574400.0,68630400.0,2842000.0,,46263150.0,775400.0
1990-12-06,133061600.0,18387200.0,972000.0,151488000.0,13559200.0,75222400.0,108201600.0,2646000.0,,60227550.0,2551600.0
1990-12-07,82415200.0,8960000.0,1314600.0,36115200.0,7637600.0,35004800.0,81921600.0,750000.0,,32983200.0,188000.0
1990-12-10,62647200.0,2918400.0,1892800.0,5126400.0,4695200.0,34220800.0,55526400.0,1163000.0,,17593200.0,275800.0
1990-12-11,86970800.0,2752000.0,1100200.0,58147200.0,3991600.0,94134400.0,61768800.0,1467000.0,,26746200.0,235800.0
1990-12-12,60589200.0,25894400.0,486200.0,67305600.0,5887600.0,66944000.0,71560800.0,2022000.0,,25559550.0,412200.0
1990-12-13,40182800.0,19212800.0,521000.0,131904000.0,4372400.0,39849600.0,50709600.0,1078000.0,,55813050.0,843800.0
1990-12-14,21767200.0,17235200.0,690000.0,125625600.0,5740800.0,35913600.0,48636000.0,2343000.0,,21055950.0,182400.0
1990-12-17,32776800.0,14355200.0,1380800.0,105120000.0,3770400.0,26201600.0,27288000.0,761000.0,,23522400.0,195200.0
1990-12-18,55246800.0,9465600.0,658200.0,83260800.0,6469200.0,32905600.0,51876000.0,779000.0,,28860300.0,491200.0
1990-12-19,35165200.0,16556800.0,1867000.0,93427200.0,9855600.0,47203200.0,34264800.0,2437000.0,,38418300.0,419800.0
1990-12-20,100268000.0,13401600.0,1916200.0,111974400.0,7584000.0,63209600.0,46994400.0,2423000.0,,50997600.0,741400.0
1990-12-21,86534000.0,11590400.0,1397600.0,48384000.0,8338400.0,50902400.0,33436800.0,1292000.0,,100549350.0,493400.0
1990-12-24,14680400.0,2624000.0,444200.0,14889600.0,1365200.0,10425600.0,13550400.0,542000.0,,20760300.0,273200.0
1990-12-26,25768400.0,6739200.0,273800.0,58147200.0,1587200.0,20860800.0,16214400.0,691000.0,,23566950.0,463800.0
1990-12-27,24413200.0,5561600.0,492200.0,56736000.0,2856400.0,38428800.0,22629600.0,929000.0,,31128300.0,508000.0
1990-12-28,15982400.0,9401600.0,519600.0,63043200.0,2912800.0,36662400.0,20268000.0,1128000.0,,77897700.0,514600.0
1990-12-31,11068400.0,3168000.0,681400.0,29664000.0,1845200.0,18518400.0,23702400.0,1252000.0,,45558450.0,660000.0
1991-01-02,38746400.0,3014400.0,522000.0,63561600.0,4150800.0,27174400.0,38109600.0,609000.0,,62147250.0,402000.0
1991-01-03,37545200.0,7852800.0,973400.0,104716800.0,5229600.0,37164800.0,52826400.0,1028000.0,,146589750.0,127400.0
1991-01-04,35380800.0,13209600.0,328600.0,194803200.0,4340400.0,44195200.0,58485600.0,859000.0,,44963100.0,145800.0
1991-01-07,77700000.0,6246400.0,437600.0,89971200.0,4757600.0,38502400.0,87552000.0,1174000.0,,35320050.0,125600.0
1991-01-08,54672800.0,1196800.0,310200.0,64108800.0,6862000.0,40976000.0,76442400.0,1765000.0,,25628400.0,346800.0
1991-01-09,116816000.0,7398400.0,851000.0,89942400.0,8312000.0,86828800.0,115624800.0,1409000.0,,40803750.0,297000.0
1991-01-10,108830400.0,3782400.0,639600.0,49363200.0,3848000.0,29497600.0,123890400.0,1383000.0,,46579050.0,172800.0
1991-01-11,76913200.0,5990400.0,673400.0,33580800.0,2434800.0,37833600.0,62006400.0,3069000.0,,34659900.0,475000.0
1991-01-14,52710000.0,8083200.0,508200.0,59328000.0,6986000.0,48531200.0,58658400.0,1785000.0,,51414750.0,572200.0
1991-01-15,48014400.0,768000.0,1413400.0,85248000.0,4672400.0,65952000.0,83440800.0,1806000.0,,28929150.0,354000.0
1991-01-16,97686400.0,14457600.0,3886800.0,105724800.0,6328000.0,96227200.0,139917600.0,5231000.0,,45117000.0,138000.0
1991-01-17,147946400.0,42860800.0,3202800.0,178502400.0,17321600.0,334272000.0,163504800.0,3858000.0,,251533350.0,404000.0
1991-01-18,235810400.0,9760000.0,1215800.0,110448000.0,18370000.0,162854400.0,103032000.0,2696000.0,,216719550.0,216400.0
1991-01-21,81076800.0,13612800.0,985000.0,85795200.0,8806000.0,99132800.0,154512000.0,1080000.0,,53978400.0,234200.0
1991-01-22,106932000.0,15436800.0,2850000.0,145036800.0,7854800.0,69724800.0,113716800.0,3717000.0,,35603550.0,431000.0
1991-01-23,61065200.0,5555200.0,3300600.0,108691200.0,8844000.0,66992000.0,77083200.0,2067000.0,,50859900.0,454000.0
1991-01-24,58483600.0,8396800.0,3126800.0,68083200.0,11364800.0,67129600.0,86083200.0,4674000.0,,130106250.0,633000.0
1991-01-25,55952400.0,12166400.0,3632400.0,107596800.0,9764400.0,54745600.0,86889600.0,7050000.0,,207056250.0,340800.0
1991-01-28,68370400.0,16172800.0,1209600.0,148867200.0,9913600.0,46371200.0,130989600.0,3576000.0,,156301650.0,221400.0
1991-01-29,53888800.0,19833600.0,588400.0,171216000.0,7796800.0,49126400.0,146980800.0,1713000.0,,186741450.0,556000.0
1991-01-30,84282800.0,20972800.0,1348000.0,157852800.0,10097200.0,124227200.0,148586400.0,3113000.0,,196736850.0,441400.0
1991-01-31,60648000.0,13849600.0,1816800.0,138441600.0,6873200.0,91340800.0,111420000.0,1002000.0,,90076050.0,286600.0
1991-02-01,111137600.0,11961600.0,2136400.0,118886400.0,7676400.0,110697600.0,117878400.0,2696000.0,,67051800.0,320400.0
1991-02-04,66962000.0,8659200.0,3753400.0,134064000.0,6212400.0,54518400.0,88236000.0,4085000.0,,55237950.0,1966200.0
1991-02-05,89028800.0,13964800.0,3184800.0,94550400.0,8708400.0,59536000.0,88740000.0,2440000.0,,92765250.0,1289000.0
1991-02-06,55641600.0,22924800.0,1883200.0,113155200.0,9678400.0,104876800.0,106351200.0,3588000.0,,144358200.0,1028600.0
1991-02-07,130043200.0,31814400.0,2210800.0,144921600.0,10128000.0,94841600.0,133488000.0,3983000.0,,270540000.0,1059800.0
1991-02-08,78388800.0,8806400.0,1380600.0,503539200.0,7006800.0,51305600.0,74232000.0,1701000.0,,100342800.0,6268800.0
1991-02-11,80757600.0,14425600.0,1478400.0,272822400.0,7461200.0,56972800.0,152337600.0,1136000.0,,88808400.0,2343200.0
1991-02-12,56187600.0,21696000.0,2472400.0,513072000.0,9489600.0,118281600.0,96206400.0,1793000.0,,71142300.0,2167000.0
1991-02-13,63887600.0,21696000.0,705000.0,166550400.0,7690800.0,58633600.0,95493600.0,974000.0,,45202050.0,832000.0
1991-02-14,94418800.0,25324800.0,1296000.0,171964800.0,9940800.0,42867200.0,133704000.0,1529000.0,,69506100.0,771800.0
1991-02-15,91403200.0,4985600.0,656000.0,195811200.0,10955600.0,73747200.0,115452000.0,1338000.0,,29492100.0,947400.0
1991-02-19,56562800.0,1164800.0,710000.0,157996800.0,9112400.0,65536000.0,66636000.0,871000.0,,43411950.0,453600.0
1991-02-20,53410000.0,1753600.0,1898400.0,60739200.0,7416800.0,62329600.0,56152800.0,1384000.0,,49964850.0,215400.0
1991-02-21,47717600.0,4614400.0,1328200.0,75225600.0,6262000.0,40393600.0,68277600.0,1863000.0,,29212650.0,253600.0
1991-02-22,58142000.0,18342400.0,1424200.0,299664000.0,9536400.0,53638400.0,105343200.0,4634000.0,,76366800.0,446600.0
1991-02-25,89818400.0,8281600.0,1504200.0,97660800.0,7578800.0,48956800.0,88524000.0,7311000.0,,62556300.0,192000.0
1991-02-26,62504400.0,5350400.0,1517600.0,111974400.0,8908400.0,31670400.0,55540800.0,7825000.0,,58473900.0,170600.0
1991-02-27,43593200.0,5177600.0,1878000.0,195811200.0,8164800.0,37612800.0,87674400.0,3319000.0,,49859550.0,381000.0
1991-02-28,56840000.0,3468800.0,1973400.0,132624000.0,8634000.0,61635200.0,55008000.0,4507000.0,,64447650.0,272400.0
1991-03-01,31533600.0,1478400.0,1336800.0,91641600.0,7432800.0,46179200.0,77724000.0,4292000.0,,79768800.0,385800.0
1991-03-04,22089200.0,3328000.0,7599000.0,60019200.0,4758400.0,44016000.0,47023200.0,2175000.0,,40370400.0,258400.0
1991-03-05,110362000.0,29004800.0,5330600.0,138124800.0,9935600.0,93955200.0,76356000.0,10443000.0,,66889800.0,586600.0
1991-03-06,130989600.0,17676800.0,4244400.0,164505600.0,8142000.0,90358400.0,101044800.0,3163000.0,,132147450.0,1704400.0
1991-03-07,80438400.0,13510400.0,2358000.0,379987200.0,4770400.0,39276800.0,165391200.0,5826000.0,,48843000.0,725600.0
1991-03-08,80550400.0,11276800.0,1802800.0,132969600.0,5936000.0,32966400.0,134697600.0,11186000.0,,38175300.0,775800.0
1991-03-11,43842400.0,6041600.0,2059400.0,154742400.0,7218000.0,275084800.0,160970400.0,9628000.0,,34380450.0,488800.0
1991-03-12,58419200.0,9728000.0,1186400.0,223430400.0,8631200.0,110012800.0,152884800.0,3229000.0,,26057700.0,537600.0
1991-03-13,43638000.0,9561600.0,1431600.0,231984000.0,6017600.0,112934400.0,110268000.0,6106000.0,,48061350.0,386800.0
1991-03-14,56767200.0,19315200.0,4576400.0,365299200.0,7779600.0,100592000.0,100432800.0,15573000.0,,71186850.0,427400.0
1991-03-15,51209200.0,27609600.0,1584600.0,219081600.0,10766000.0,53542400.0,76932000.0,2482000.0,,66545550.0,370000.0
1991-03-18,53502400.0,14534400.0,2085400.0,120052800.0,5965200.0,60633600.0,66218400.0,3198000.0,,19804500.0,373200.0
1991-03-19,105548800.0,10579200.0,2957000.0,83707200.0,25338400.0,92934400.0,92505600.0,4998000.0,,25454250.0,1188200.0
1991-03-20,90426000.0,4166400.0,3467000.0,200649600.0,16028400.0,81187200.0,83217600.0,1700000.0,,44068050.0,185800.0
1991-03-21,74200000.0,10272000.0,3898600.0,163929600.0,12931200.0,71494400.0,119188800.0,6039000.0,,48316500.0,257200.0
1991-03-22,84532000.0,11654400.0,2479800.0,72259200.0,11433200.0,66291200.0,95688000.0,2156000.0,,35797950.0,822800.0
1991-03-25,33964000.0,8032000.0,3016000.0,87148800.0,6387600.0,47308800.0,59824800.0,1614000.0,,37616400.0,721600.0
1991-03-26,83406400.0,16550400.0,2712000.0,185673600.0,5507200.0,70512000.0,89877600.0,5273000.0,,71563500.0,2512000.0
1991-03-27,47555200.0,27334400.0,2143000.0,478137600.0,6818800.0,77123200.0,91936800.0,4353000.0,,214184250.0,1335200.0
1991-03-28,19675600.0,8563200.0,3082200.0,301708800.0,6475200.0,46640000.0,30492000.0,1367000.0,,48199050.0,1229800.0
1991-04-01,29481200.0,8153600.0,1052800.0,326966400.0,5692000.0,42345600.0,59205600.0,3886000.0,,47980350.0,444200.0
1991-04-02,73231200.0,16761600.0,1919200.0,350582400.0,9072400.0,38928000.0,96256800.0,6943000.0,,223515450.0,794400.0
1991-04-03,60032000.0,13830400.0,1840800.0,188913600.0,7363600.0,59107200.0,91778400.0,3966000.0,,161538300.0,658000.0
1991-04-04,42109200.0,14566400.0,2545800.0,147859200.0,7753200.0,59372800.0,73850400.0,7658000.0,,95037300.0,578800.0
1991-04-05,38852800.0,12262400.0,2682600.0,168753600.0,6080400.0,76611200.0,108986400.0,8521000.0,,54010800.0,150400.0
1991-04-08,18118800.0,5952000.0,2172200.0,40939200.0,3860400.0,54611200.0,46526400.0,1532000.0,,23566950.0,348800.0
1991-04-09,29862000.0,4435200.0,2524400.0,45403200.0,5395600.0,46931200.0,60768000.0,2796000.0,,32007150.0,443200.0
1991-04-10,54101600.0,7148800.0,2233800.0,56433600.0,7733200.0,71875200.0,74361600.0,7676000.0,,28062450.0,365400.0
1991-04-11,88897200.0,16019200.0,7690800.0,111038400.0,8858800.0,175241600.0,47937600.0,7195000.0,,83118150.0,425200.0
1991-04-12,91929600.0,8249600.0,6959400.0,141537600.0,14222000.0,126444800.0,176731200.0,7157000.0,,91570500.0,458800.0
1991-04-15,425096000.0,3494400.0,2541000.0,46483200.0,12107200.0,71260800.0,88689600.0,2301000.0,,29901150.0,802800.0
1991-04-16,155195600.0,17868800.0,4359600.0,177422400.0,8346800.0,75401600.0,81331200.0,20201000.0,,30241350.0,569600.0
1991-04-17,79777600.0,44044800.0,4174600.0,298425600.0,8356000.0,64326400.0,128383200.0,16653000.0,,61722000.0,2976600.0
1991-04-18,61840800.0,31321600.0,2629800.0,144489600.0,5855200.0,45715200.0,88084800.0,5725000.0,,22736700.0,1295400.0
1991-04-19,71825600.0,23916800.0,1862400.0,126100800.0,8437200.0,47836800.0,96588000.0,3681000.0,,24984450.0,848200.0
1991-04-22,64254400.0,13529600.0,4515400.0,66081600.0,6281600.0,53536000.0,139708800.0,3581000.0,,25830900.0,1182600.0
1991-04-23,59323600.0,42342400.0,3197000.0,46440000.0,3728400.0,27452800.0,103910400.0,3344000.0,,22659750.0,637400.0
1991-04-24,26362000.0,23641600.0,1401400.0,90417600.0,5768400.0,39884800.0,82130400.0,1693000.0,,17848350.0,585400.0
1991-04-25,78845200.0,15353600.0,961800.0,73281600.0,4485600.0,76236800.0,65707200.0,2702000.0,,30650400.0,1098000.0
1991-04-26,31264800.0,14112000.0,2109600.0,54619200.0,4094000.0,73779200.0,88372800.0,3717000.0,,40354200.0,630800.0
1991-04-29,51676800.0,10067200.0,2278200.0,55468800.0,7418000.0,52688000.0,71258400.0,4975000.0,,46117350.0,338400.0
1991-04-30,177861600.0,19488000.0,2506000.0,77976000.0,13152800.0,82140800.0,115178400.0,10271000.0,,37401750.0,635400.0
1991-05-01,467068000.0,14553600.0,1296000.0,47980800.0,7776800.0,81126400.0,111628800.0,5451000.0,,50997600.0,842600.0
1991-05-02,202781600.0,9382400.0,1722800.0,25977600.0,6089600.0,66665600.0,66888000.0,1976000.0,,28013850.0,560800.0
1991-05-03,60928000.0,10912000.0,1636400.0,34387200.0,12892800.0,45132800.0,23047200.0,1368000.0,,20225700.0,225200.0
1991-05-06,53082400.0,5932800.0,1193800.0,59601600.0,4354800.0,36281600.0,44755200.0,1128000.0,,22275000.0,166000.0
1991-05-07,67620000.0,9881600.0,1084600.0,111945600.0,5144400.0,41177600.0,50904000.0,1648000.0,,31918050.0,297000.0
1991-05-08,44195200.0,5152000.0,1146800.0,109123200.0,5536000.0,31123200.0,57592800.0,2807000.0,,29484000.0,439600.0
1991-05-09,59553200.0,7910400.0,2780800.0,90489600.0,6174000.0,73772800.0,76298400.0,6045000.0,,14499000.0,134800.0
1991-05-10,60432400.0,5600000.0,1141600.0,276739200.0,5457600.0,43424000.0,52070400.0,2489000.0,,15082200.0,185800.0
1991-05-13,61236000.0,8371200.0,720400.0,99460800.0,5138400.0,37875200.0,68745600.0,1434000.0,,12939750.0,115400.0
1991-05-14,54236000.0,30828800.0,595400.0,88790400.0,7866400.0,69516800.0,58816800.0,2030000.0,,18605700.0,241000.0
1991-05-15,129586800.0,43040000.0,3203200.0,180158400.0,10706000.0,210182400.0,111160800.0,6519000.0,,57368250.0,317400.0
1991-05-16,95533200.0,24275200.0,1183800.0,95299200.0,5454400.0,126057600.0,70243200.0,2457000.0,,49985100.0,146000.0
1991-05-17,117765200.0,19244800.0,859800.0,42566400.0,8452400.0,77116800.0,44812800.0,1646000.0,,39584700.0,179600.0
