Ticker,Date,Close Price,Market Cap,Volume
TXN,09/28/2012,22.7108," 31,350.9 "," 176,863,939 "
TXN,10/31/2012,23.3211," 31,483.4 "," 202,335,114 "
TXN,11/30/2012,24.4668," 33,030.1 "," 189,777,049 "
TXN,12/31/2012,25.6457," 34,621.6 "," 152,434,267 "
TXN,01/31/2013,27.6396," 37,076.2 "," 177,519,280 "
TXN,02/28/2013,28.7659," 38,035.6 "," 196,365,861 "
TXN,03/28/2013,29.6449," 39,197.9 "," 187,512,126 "
TXN,04/30/2013,30.4913," 40,162.5 "," 223,519,695 "
TXN,05/31/2013,30.2387," 39,829.7 "," 194,792,783 "
TXN,06/28/2013,29.3461," 38,654.0 "," 159,091,848 "
TXN,07/31/2013,33.2301," 43,144.0 "," 169,841,384 "
TXN,08/30/2013,32.3989," 42,064.8 "," 133,530,564 "
TXN,09/30/2013,34.1716," 44,366.3 "," 103,401,645 "
TXN,10/31/2013,35.9570," 46,342.9 "," 174,364,955 "
TXN,11/29/2013,36.7388," 47,066.2 "," 97,580,736 "
TXN,12/31/2013,37.5163," 48,062.3 "," 95,476,492 "
TXN,01/31/2014,36.4813," 46,409.5 "," 145,907,614 "
TXN,02/28/2014,38.6839," 48,746.3 "," 117,552,930 "
TXN,03/31/2014,40.5768," 51,131.5 "," 140,823,002 "
TXN,04/30/2014,39.3603," 49,277.5 "," 155,037,586 "
TXN,05/30/2014,40.6853," 50,707.9 "," 113,022,569 "
TXN,06/30/2014,41.3868," 51,582.2 "," 85,859,825 "
TXN,07/31/2014,40.3085," 49,374.4 "," 135,415,104 "
TXN,08/29/2014,41.9906," 51,434.8 "," 98,599,107 "
TXN,09/30/2014,41.5635," 50,911.7 "," 98,923,769 "
TXN,10/31/2014,43.5860," 52,455.9 "," 242,767,083 "
TXN,11/28/2014,47.7638," 57,483.8 "," 94,714,377 "
TXN,12/31/2014,46.9256," 56,475.1 "," 120,993,334 "
TXN,01/30/2015,47.2052," 56,459.2 "," 117,799,843 "
TXN,02/27/2015,51.9301," 61,572.0 "," 103,760,566 "
TXN,03/31/2015,50.5038," 59,880.8 "," 112,836,493 "
TXN,04/30/2015,48.1711," 56,765.6 "," 121,217,763 "
TXN,05/29/2015,49.6906," 58,177.1 "," 105,223,823 "
TXN,06/30/2015,45.7719," 53,589.1 "," 117,314,075 "
TXN,07/31/2015,44.7159," 51,997.4 "," 196,215,440 "
TXN,08/31/2015,42.8013," 49,102.3 "," 186,918,870 "
TXN,09/30/2015,44.3044," 50,826.6 "," 163,097,844 "
TXN,10/30/2015,51.0783," 58,216.6 "," 188,647,010 "
TXN,11/30/2015,52.3390," 58,957.6 "," 95,579,949 "
TXN,12/31/2015,49.3583," 55,599.9 "," 116,930,277 "
TXN,01/29/2016,48.0254," 53,692.8 "," 172,550,561 "
TXN,02/29/2016,48.1071," 53,298.8 "," 140,030,249 "
TXN,03/31/2016,52.0994," 57,721.9 "," 90,747,383 "
TXN,04/29/2016,52.0849," 57,339.9 "," 106,352,981 "
TXN,05/31/2016,55.3357," 60,856.2 "," 103,150,305 "
TXN,06/30/2016,57.2076," 62,914.8 "," 117,406,292 "
TXN,07/29/2016,64.0322," 70,044.8 "," 137,988,130 "
TXN,08/31/2016,63.8394," 69,763.2 "," 98,359,656 "
TXN,09/30/2016,64.4269," 70,405.3 "," 95,365,831 "
TXN,10/31/2016,65.0420," 71,077.4 "," 104,802,740 "
TXN,11/30/2016,68.3661," 73,892.0 "," 116,936,844 "
TXN,12/30/2016,67.4783," 72,932.5 "," 103,725,391 "
TXN,01/31/2017,70.2984," 75,501.2 "," 122,403,171 "
TXN,02/28/2017,71.3035," 76,592.4 "," 94,498,199 "
TXN,03/31/2017,74.9701," 80,531.0 "," 112,899,167 "
TXN,04/28/2017,74.1429," 79,151.5 "," 96,717,778 "
TXN,05/31/2017,77.2423," 82,186.7 "," 94,250,453 "
TXN,06/30/2017,72.0360," 76,647.2 "," 101,740,363 "
TXN,07/31/2017,76.6674," 81,080.8 "," 91,177,673 "
TXN,08/31/2017,78.0240," 81,995.0 "," 86,116,842 "
TXN,09/29/2017,84.4491," 88,747.1 "," 88,151,353 "
TXN,10/31/2017,91.6738," 95,726.8 "," 90,727,132 "
TXN,11/30/2017,92.2427," 95,885.2 "," 76,061,421 "
TXN,12/29/2017,99.0217," 102,931.9 "," 95,800,409 "
TXN,01/31/2018,104.5558," 108,086.4 "," 147,032,712 "
TXN,02/28/2018,103.2974," 106,593.4 "," 132,089,999 "
TXN,03/29/2018,99.0454," 102,134.9 "," 112,656,814 "
TXN,04/30/2018,96.7001," 99,716.4 "," 123,653,582 "
TXN,05/31/2018,107.3337," 109,550.7 "," 95,601,198 "
TXN,06/29/2018,105.7416," 107,925.7 "," 92,532,275 "
TXN,07/31/2018,107.3590," 108,973.2 "," 91,665,680 "
TXN,08/31/2018,108.4006," 109,274.7 "," 95,141,168 "
TXN,09/28/2018,103.4724," 104,306.8 "," 118,097,642 "
TXN,10/31/2018,90.2979," 90,248.9 "," 219,578,496 "
TXN,11/30/2018,97.1264," 95,910.2 "," 139,459,591 "
TXN,12/31/2018,91.9224," 90,771.3 "," 141,974,906 "
TXN,01/31/2019,98.6835," 96,707.5 "," 157,815,268 "
TXN,02/28/2019,103.6824," 99,272.9 "," 97,531,587 "
TXN,03/29/2019,103.9666," 99,559.2 "," 99,687,555 "
TXN,04/30/2019,115.4934," 110,548.8 "," 109,052,269 "
TXN,05/31/2019,102.9162," 97,864.3 "," 105,528,536 "
TXN,06/28/2019,113.2266," 107,668.5 "," 89,525,200 "
TXN,07/31/2019,124.0747," 116,711.8 "," 108,451,970 "
TXN,08/30/2019,122.8241," 115,535.5 "," 105,480,831 "
TXN,09/30/2019,128.2730," 120,661.0 "," 80,812,063 "
TXN,10/31/2019,117.9900," 110,294.2 "," 116,467,311 "
TXN,11/29/2019,120.2100," 112,369.4 "," 90,753,791 "
ADS,03/30/2001,#N/A N/A, #N/A N/A , #N/A N/A 
ADS,04/30/2001,#N/A N/A, #N/A N/A , #N/A N/A 
ADS,05/31/2001,#N/A N/A, #N/A N/A , #N/A N/A 
ADS,06/29/2001,14.4040," 1,077.9 "," 12,094,000 "
ADS,07/31/2001,14.4040," 1,077.9 "," 2,807,900 "
ADS,08/31/2001,14.6440," 1,126.0 "," 1,249,000 "
ADS,09/28/2001,15.6040," 1,199.9 "," 1,293,400 "
ADS,10/31/2001,15.3640," 1,181.4 "," 1,341,700 "
ADS,11/30/2001,15.8440," 1,212.4 "," 789,500 "
ADS,12/31/2001,18.3890," 1,407.1 "," 1,418,500 "
ADS,01/31/2002,20.6450," 1,579.8 "," 3,032,100 "
ADS,02/28/2002,20.3570," 1,557.7 "," 2,384,100 "
ADS,03/28/2002,24.1410," 1,847.2 "," 1,497,300 "
ADS,04/30/2002,23.6700," 1,832.1 "," 1,946,900 "
ADS,05/31/2002,20.8660," 1,619.5 "," 2,381,100 "
ADS,06/28/2002,24.5340," 1,904.2 "," 4,152,600 "
ADS,07/31/2002,19.9730," 1,550.2 "," 5,801,700 "
ADS,08/30/2002,17.2940," 1,346.1 "," 2,173,600 "
ADS,09/30/2002,14.5480," 1,132.3 "," 3,656,800 "
ADS,10/31/2002,16.3240," 1,270.6 "," 3,355,800 "
ADS,11/29/2002,18.2540," 1,423.1 "," 1,922,800 "
ADS,12/31/2002,17.0160," 1,326.5 "," 1,216,700 "
ADS,01/31/2003,16.7950," 1,309.3 "," 1,940,100 "
ADS,02/28/2003,15.9400," 1,242.7 "," 1,616,300 "
ADS,03/31/2003,16.3240," 1,274.9 "," 2,527,000 "
ADS,04/30/2003,20.1650," 1,623.8 "," 10,095,000 "
ADS,05/30/2003,23.5550," 1,930.6 "," 6,295,900 "
ADS,06/30/2003,22.4700," 1,841.7 "," 5,509,900 "
ADS,07/31/2003,26.3110," 2,156.5 "," 8,416,400 "
ADS,08/29/2003,28.4230," 2,349.0 "," 4,858,400 "
ADS,09/30/2003,25.3510," 2,095.0 "," 5,289,700 "
ADS,10/31/2003,26.6760," 2,212.4 "," 12,581,100 "
ADS,11/28/2003,28.7880," 2,387.6 "," 7,657,096 "
ADS,12/31/2003,26.5800," 2,204.5 "," 7,341,300 "
ADS,01/30/2004,30.5360," 2,532.6 "," 8,859,000 "
ADS,02/27/2004,28.7600," 2,385.3 "," 10,907,300 "
ADS,03/31/2004,32.2160," 2,676.9 "," 8,796,100 "
ADS,04/30/2004,33.3880," 2,783.6 "," 8,719,900 "
ADS,05/28/2004,35.5390," 2,970.1 "," 8,415,000 "
ADS,06/30/2004,40.5710," 3,390.7 "," 20,447,900 "
ADS,07/30/2004,38.1320," 3,186.8 "," 15,683,300 "
ADS,08/31/2004,36.6820," 3,088.7 "," 7,732,700 "
ADS,09/30/2004,38.9480," 3,279.5 "," 6,506,200 "
ADS,10/29/2004,40.5990," 3,418.6 "," 16,053,000 "
ADS,11/30/2004,41.1950," 3,503.8 "," 12,030,100 "
ADS,12/31/2004,45.5930," 3,877.8 "," 7,943,700 "
ADS,01/31/2005,41.6940," 3,546.2 "," 10,140,400 "
ADS,02/28/2005,37.8820," 3,222.0 "," 16,614,600 "
ADS,03/31/2005,38.7940," 3,337.6 "," 14,788,200 "
ADS,04/29/2005,38.7940," 3,337.6 "," 18,182,900 "
ADS,05/31/2005,36.2210," 3,144.8 "," 25,579,600 "
ADS,06/30/2005,38.9480," 3,381.6 "," 27,628,400 "
ADS,07/29/2005,40.8780," 3,549.2 "," 19,458,600 "
ADS,08/31/2005,40.3980," 3,517.2 "," 13,156,600 "
ADS,09/30/2005,37.5940," 3,273.1 "," 15,441,500 "
ADS,10/31/2005,34.1470," 2,973.0 "," 31,749,800 "
ADS,11/30/2005,37.0370," 3,164.1 "," 19,459,200 "
ADS,12/30/2005,34.1850," 2,920.5 "," 15,242,200 "
ADS,01/31/2006,40.5710," 3,466.0 "," 18,462,400 "
ADS,02/28/2006,41.5410," 3,548.9 "," 14,463,400 "
ADS,03/31/2006,44.9110," 3,764.0 "," 15,295,300 "
ADS,04/28/2006,52.8140," 4,426.3 "," 22,281,700 "
ADS,05/31/2006,50.9610," 4,310.0 "," 19,187,500 "
ADS,06/30/2006,56.4820," 4,776.9 "," 17,860,300 "
ADS,07/31/2006,49.2800," 4,167.8 "," 26,645,000 "
ADS,08/31/2006,48.5310," 4,048.6 "," 16,547,700 "
ADS,09/29/2006,52.9960," 4,421.1 "," 13,222,700 "
ADS,10/31/2006,58.3070," 4,864.0 "," 25,828,600 "
ADS,11/30/2006,62.1380," 5,159.4 "," 17,161,400 "
ADS,12/29/2006,59.9870," 4,980.8 "," 13,210,300 "
ADS,01/31/2007,65.2300," 5,416.2 "," 15,151,600 "
ADS,02/28/2007,57.3270," 4,750.7 "," 25,502,304 "
ADS,03/30/2007,59.1710," 4,903.5 "," 21,725,977 "
ADS,04/30/2007,61.1300," 5,065.8 "," 24,197,099 "
ADS,05/31/2007,74.8230," 6,132.3 "," 65,494,993 "
ADS,06/29/2007,74.2080," 6,081.9 "," 29,425,228 "
ADS,07/31/2007,73.7470," 6,044.1 "," 26,544,583 "
ADS,08/31/2007,75.3320," 6,176.0 "," 37,155,543 "
ADS,09/28/2007,74.3620," 6,096.4 "," 26,644,662 "
ADS,10/31/2007,77.2040," 6,329.5 "," 33,257,600 "
ADS,11/30/2007,74.6120," 6,118.2 "," 89,938,705 "
ADS,12/31/2007,72.0090," 5,904.8 "," 38,922,365 "
ADS,01/31/2008,48.5600," 3,981.9 "," 137,288,471 "
ADS,02/29/2008,48.6180," 3,986.6 "," 51,252,695 "
ADS,03/31/2008,45.6220," 3,759.7 "," 48,517,617 "
ADS,04/30/2008,55.1280," 4,545.0 "," 29,992,566 "
ADS,05/30/2008,57.6540," 4,760.8 "," 24,269,473 "
ADS,06/30/2008,54.3020," 4,484.0 "," 25,049,287 "
ADS,07/31/2008,61.6000," 5,086.6 "," 46,560,181 "
ADS,08/29/2008,61.6870," 4,322.0 "," 24,729,838 "
ADS,09/30/2008,60.8610," 4,264.2 "," 41,251,848 "
ADS,10/31/2008,48.1660," 3,374.7 "," 35,612,174 "
ADS,11/28/2008,41.5890," 2,795.2 "," 33,551,755 "
ADS,12/31/2008,44.6810," 3,003.1 "," 27,728,879 "
ADS,01/30/2009,39.9370," 2,684.2 "," 24,165,591 "
ADS,02/27/2009,28.4230," 1,910.4 "," 58,263,040 "
ADS,03/31/2009,35.4810," 2,202.5 "," 53,732,561 "
ADS,04/30/2009,40.2060," 2,466.6 "," 40,327,395 "
ADS,05/29/2009,38.8900," 2,352.1 "," 31,667,563 "
ADS,06/30/2009,39.5530," 2,392.2 "," 31,635,934 "
ADS,07/31/2009,48.9730," 2,961.9 "," 38,995,074 "
ADS,08/31/2009,53.3520," 2,952.6 "," 32,993,052 "
ADS,09/30/2009,58.6520," 3,245.9 "," 27,082,277 "
ADS,10/30/2009,52.7950," 2,921.7 "," 38,684,629 "
ADS,11/30/2009,58.5660," 3,187.7 "," 18,068,669 "
ADS,12/31/2009,62.0230," 3,375.8 "," 14,847,236 "
ADS,01/29/2010,57.0970," 3,107.7 "," 17,669,827 "
ADS,02/26/2010,53.2360," 2,897.6 "," 32,105,769 "
ADS,03/31/2010,61.4470," 3,362.9 "," 30,878,315 "
ADS,04/30/2010,72.0770," 4,097.4 "," 25,710,220 "
ADS,05/28/2010,67.8510," 3,769.7 "," 38,657,361 "
ADS,06/30/2010,57.1540," 3,175.4 "," 30,135,806 "
ADS,07/30/2010,55.1950," 3,066.6 "," 29,606,321 "
ADS,08/31/2010,53.9570," 2,957.4 "," 19,552,319 "
ADS,09/30/2010,62.6660," 3,434.8 "," 18,698,170 "
ADS,10/29/2010,58.3070," 3,195.9 "," 28,370,153 "
ADS,11/30/2010,60.5730," 3,279.9 "," 15,830,650 "
ADS,12/31/2010,68.2070," 3,693.2 "," 13,769,741 "
ADS,01/31/2011,67.9280," 3,678.2 "," 15,682,756 "
ADS,02/28/2011,75.6100," 4,026.0 "," 16,852,241 "
ADS,03/31/2011,82.4760," 4,391.6 "," 20,456,373 "
ADS,04/29/2011,91.2240," 4,857.4 "," 22,711,200 "
ADS,05/31/2011,90.1960," 4,792.5 "," 21,306,451 "
ADS,06/30/2011,90.3310," 4,799.7 "," 15,568,476 "
ADS,07/29/2011,94.4310," 5,017.5 "," 17,425,891 "
ADS,08/31/2011,89.6970," 4,756.2 "," 25,541,681 "
ADS,09/30/2011,89.0150," 4,720.1 "," 16,574,887 "
ADS,10/31/2011,98.3680," 5,216.0 "," 25,188,049 "
ADS,11/30/2011,98.3390," 5,117.3 "," 15,108,324 "
ADS,12/30/2011,99.7130," 5,188.7 "," 11,771,214 "
ADS,01/31/2012,106.3960," 5,536.5 "," 15,202,092 "
ADS,02/29/2012,116.5360," 6,073.2 "," 15,211,369 "
ADS,03/30/2012,120.9530," 6,303.4 "," 11,779,356 "
ADS,04/30/2012,123.3830," 6,704.9 "," 13,508,190 "
ADS,05/31/2012,120.9920," 6,574.9 "," 13,190,864 "
ADS,06/29/2012,129.6340," 7,044.6 "," 11,326,373 "
ADS,07/31/2012,124.8330," 6,783.6 "," 13,142,426 "
ADS,08/31/2012,132.1790," 7,182.8 "," 10,351,068 "
ADS,09/28/2012,136.3080," 7,407.2 "," 9,605,173 "
ADS,10/31/2012,137.3640," 7,139.2 "," 12,858,202 "
ADS,11/30/2012,136.8260," 7,111.2 "," 10,185,275 "
ADS,12/31/2012,139.0060," 7,224.5 "," 9,618,512 "
ADS,01/31/2013,151.3360," 7,865.3 "," 12,216,761 "
ADS,02/28/2013,152.3820," 7,914.6 "," 8,475,334 "
ADS,03/28/2013,155.4550," 8,074.2 "," 8,420,739 "
ADS,04/30/2013,164.9430," 8,566.9 "," 12,218,637 "
ADS,05/31/2013,170.0510," 8,832.3 "," 10,485,576 "
ADS,06/28/2013,173.8340," 9,028.8 "," 18,764,195 "
ADS,07/31/2013,189.9190," 9,864.2 "," 20,951,808 "
ADS,08/30/2013,187.9210," 9,539.0 "," 8,102,185 "
ADS,09/30/2013,203.0650," 10,307.6 "," 6,701,653 "
ADS,10/31/2013,227.6370," 11,544.8 "," 9,566,642 "
ADS,11/29/2013,232.6310," 11,801.1 "," 10,082,823 "
ADS,12/31/2013,252.4790," 12,808.0 "," 17,786,087 "
ADS,01/31/2014,230.1340," 11,674.5 "," 15,588,829 "
ADS,02/28/2014,273.7780," 15,160.0 "," 15,839,420 "
ADS,03/31/2014,261.6210," 14,486.9 "," 17,381,046 "
ADS,04/30/2014,232.2850," 13,603.1 "," 29,749,192 "
ADS,05/30/2014,245.8730," 13,880.0 "," 15,884,796 "
ADS,06/30/2014,270.0710," 15,246.0 "," 10,461,475 "
ADS,07/31/2014,251.8650," 14,218.2 "," 11,611,515 "
ADS,08/29/2014,254.1210," 14,695.0 "," 9,700,314 "
ADS,09/30/2014,238.4020," 13,786.0 "," 15,959,817 "
ADS,10/31/2014,272.0870," 15,733.9 "," 15,764,221 "
ADS,11/28/2014,274.5070," 16,984.0 "," 8,220,631 "
ADS,12/31/2014,274.6800," 18,313.0 "," 12,613,383 "
ADS,01/30/2015,277.3500," 18,491.0 "," 8,317,840 "
ADS,02/27/2015,267.4400," 17,491.9 "," 10,844,711 "
ADS,03/31/2015,284.4750," 18,606.1 "," 9,244,783 "
ADS,04/30/2015,285.4930," 18,502.9 "," 9,119,236 "
ADS,05/29/2015,286.1840," 18,486.9 "," 7,514,962 "
ADS,06/30/2015,280.3360," 18,109.1 "," 8,766,293 "
ADS,07/31/2015,264.1080," 17,060.8 "," 11,595,995 "
ADS,08/31/2015,246.9670," 15,800.1 "," 9,732,516 "
ADS,09/30/2015,248.6860," 15,910.0 "," 9,288,592 "
ADS,10/30/2015,285.4930," 18,264.8 "," 9,695,832 "
ADS,11/30/2015,275.4480," 17,537.5 "," 6,715,621 "
ADS,12/31/2015,265.5770," 16,909.0 "," 7,277,696 "
ADS,01/29/2016,191.8490," 12,214.8 "," 16,769,422 "
ADS,02/29/2016,201.7780," 12,452.6 "," 21,535,511 "
ADS,03/31/2016,211.2550," 13,048.7 "," 18,105,110 "
ADS,04/29/2016,195.2290," 12,017.8 "," 19,944,670 "
ADS,05/31/2016,213.3580," 13,095.8 "," 14,935,643 "
ADS,06/30/2016,188.1330," 11,547.5 "," 19,852,628 "
ADS,07/29/2016,222.4140," 13,651.6 "," 16,992,427 "
ADS,08/31/2016,196.4480," 11,973.9 "," 19,116,416 "
ADS,09/30/2016,206.0030," 12,556.2 "," 13,738,062 "
ADS,10/31/2016,196.3430," 11,967.4 "," 12,982,637 "
ADS,11/30/2016,220.2470," 13,214.1 "," 12,972,870 "
ADS,12/30/2016,219.9770," 13,198.0 "," 11,240,073 "
ADS,01/31/2017,219.8620," 13,191.0 "," 12,573,852 "
ADS,02/28/2017,234.4540," 13,588.7 "," 10,980,507 "
ADS,03/31/2017,240.2630," 13,925.4 "," 11,330,340 "
ADS,04/28/2017,240.8710," 13,948.5 "," 15,119,806 "
ADS,05/31/2017,233.1380," 13,425.1 "," 13,842,566 "
ADS,06/30/2017,248.1820," 14,291.5 "," 15,015,609 "
ADS,07/31/2017,233.4280," 13,441.8 "," 13,113,399 "
ADS,08/31/2017,218.5150," 12,511.5 "," 11,213,603 "
ADS,09/29/2017,214.6870," 12,292.4 "," 12,666,147 "
ADS,10/31/2017,216.7990," 12,413.3 "," 11,974,845 "
ADS,11/30/2017,232.3940," 13,219.3 "," 8,742,363 "
ADS,12/29/2017,246.1960," 14,004.4 "," 11,011,542 "
ADS,01/31/2018,249.2840," 14,180.1 "," 14,044,201 "
ADS,02/28/2018,234.5740," 13,364.0 "," 12,884,935 "
ADS,03/29/2018,207.2190," 11,805.5 "," 14,668,173 "
ADS,04/30/2018,197.6690," 11,263.0 "," 16,376,901 "
ADS,05/31/2018,205.8000," 11,679.4 "," 13,220,357 "
ADS,06/29/2018,227.6480," 12,919.2 "," 11,249,989 "
ADS,07/31/2018,219.5260," 12,458.3 "," 11,589,848 "
ADS,08/31/2018,233.4830," 13,108.4 "," 7,535,207 "
ADS,09/28/2018,231.1140," 12,975.5 "," 8,753,360 "
ADS,10/31/2018,201.7750," 11,328.3 "," 15,270,448 "
ADS,11/30/2018,196.6300," 10,914.3 "," 9,006,852 "
ADS,12/31/2018,147.2860," 8,175.4 "," 12,811,820 "
ADS,01/31/2019,174.2840," 9,674.0 "," 14,495,140 "
ADS,02/28/2019,170.3930," 9,168.6 "," 14,160,938 "
ADS,03/29/2019,172.3430," 9,273.5 "," 11,960,144 "
ADS,04/30/2019,157.6870," 8,386.2 "," 18,528,702 "
ADS,05/31/2019,136.0030," 7,202.7 "," 12,016,273 "
ADS,06/28/2019,138.6040," 7,340.5 "," 12,603,116 "
ADS,07/31/2019,155.2120," 8,220.0 "," 17,640,409 "
ADS,08/30/2019,121.6110," 6,282.5 "," 34,714,635 "
ADS,09/30/2019,127.3880," 6,547.1 "," 14,923,224 "
ADS,10/31/2019,99.4210," 5,109.8 "," 21,275,447 "
ADS,11/29/2019,106.9100," 4,923.9 "," 18,706,118 "
WDC,12/31/1990,1.9982, 142.4 ," 11,388,800 "
WDC,01/31/1991,2.2031, 157.0 ," 7,375,400 "
WDC,02/28/1991,1.8445, 131.4 ," 21,379,400 "
WDC,03/28/1991,2.2031, 157.0 ," 15,273,000 "
WDC,04/30/1991,2.1007, 149.7 ," 16,267,800 "
WDC,05/31/1991,1.8957, 135.1 ," 8,386,800 "
WDC,06/28/1991,1.6395, 116.8 ," 5,435,000 "
WDC,07/31/1991,1.3321, 94.9 ," 5,175,000 "
WDC,08/30/1991,1.4346, 102.2 ," 6,765,800 "
WDC,09/30/1991,1.2297, 87.6 ," 4,788,800 "
WDC,10/31/1991,1.0760, 76.7 ," 3,792,600 "
WDC,11/29/1991,0.9735, 69.4 ," 4,192,200 "
WDC,12/31/1991,1.0760, 76.7 ," 5,722,400 "
WDC,01/31/1992,1.7420, 124.1 ," 10,604,400 "
WDC,02/28/1992,1.8445, 131.4 ," 6,481,600 "
WDC,03/31/1992,1.5883, 113.2 ," 4,374,800 "
WDC,04/30/1992,1.7420, 124.1 ," 4,766,600 "
WDC,05/29/1992,2.2544, 160.6 ," 11,386,600 "
WDC,06/30/1992,1.9982, 142.4 ," 4,327,400 "
WDC,07/31/1992,1.8957, 135.1 ," 6,397,400 "
WDC,08/31/1992,1.7933, 127.8 ," 3,610,200 "
WDC,09/30/1992,2.2031, 157.0 ," 4,926,600 "
WDC,10/30/1992,2.8180, 201.0 ," 23,451,600 "
WDC,11/30/1992,2.9717, 212.0 ," 12,104,400 "
WDC,12/31/1992,3.5353, 252.2 ," 10,315,200 "
WDC,01/29/1993,3.6890, 264.6 ," 23,705,800 "
WDC,02/26/1993,3.3303, 238.9 ," 16,950,200 "
WDC,03/31/1993,2.3056, 165.4 ," 26,164,600 "
WDC,04/30/1993,1.9982, 172.3 ," 8,687,200 "
WDC,05/28/1993,2.1007, 181.1 ," 6,385,200 "
WDC,06/30/1993,1.6908, 145.8 ," 10,815,800 "
WDC,07/30/1993,1.7420, 150.2 ," 7,170,800 "
WDC,08/31/1993,2.3056, 198.8 ," 15,179,800 "
WDC,09/30/1993,2.0494, 176.7 ," 6,215,200 "
WDC,10/29/1993,3.2279, 278.7 ," 24,112,600 "
WDC,11/30/1993,4.0476, 349.5 ," 22,419,600 "
WDC,12/31/1993,3.7402, 323.0 ," 11,748,000 "
WDC,01/31/1994,4.9186, 430.2 ," 29,779,000 "
WDC,02/28/1994,6.1995, 542.2 ," 30,151,800 "
WDC,03/31/1994,6.9168, 604.9 ," 50,035,200 "
WDC,04/29/1994,6.4557, 703.5 ," 38,765,400 "
WDC,05/31/1994,5.7384, 625.4 ," 28,807,800 "
WDC,06/30/1994,5.2260, 569.5 ," 29,738,000 "
WDC,07/29/1994,6.2508, 684.6 ," 24,233,400 "
WDC,08/31/1994,6.1483, 673.4 ," 17,445,800 "
WDC,09/30/1994,6.0971, 667.8 ," 14,062,000 "
WDC,10/31/1994,7.0193, 775.6 ," 16,968,600 "
WDC,11/30/1994,7.5829, 837.9 ," 18,327,000 "
WDC,12/30/1994,6.8656, 758.6 ," 14,070,000 "
WDC,01/31/1995,6.3020, 723.4 ," 31,249,000 "
WDC,02/28/1995,6.1483, 705.8 ," 21,436,800 "
WDC,03/31/1995,5.6359, 647.0 ," 24,005,600 "
WDC,04/28/1995,6.5582, 741.0 ," 28,593,600 "
WDC,05/31/1995,7.2242, 816.3 ," 35,594,000 "
WDC,06/30/1995,7.1730, 810.5 ," 45,114,200 "
WDC,07/31/1995,7.9415, 897.3 ," 38,484,200 "
WDC,08/31/1995,8.4539, 955.2 ," 36,446,600 "
WDC,09/29/1995,6.5069, 801.4 ," 51,594,200 "
WDC,10/31/1995,6.3532, 782.5 ," 17,777,600 "
WDC,11/30/1995,6.2508, 741.5 ," 17,730,200 "
WDC,12/29/1995,7.3267, 869.2 ," 21,290,600 "
WDC,01/31/1996,7.5829, 899.6 ," 29,392,600 "
WDC,02/29/1996,8.5564," 1,057.7 "," 17,743,200 "
WDC,03/29/1996,7.8903, 975.3 ," 15,577,400 "
WDC,04/30/1996,9.6323," 1,190.7 "," 20,631,200 "
WDC,05/31/1996,10.6570," 1,144.1 "," 40,500,800 "
WDC,06/28/1996,10.7083," 1,149.6 "," 27,681,600 "
WDC,07/31/1996,12.2454," 1,314.6 "," 26,874,400 "
WDC,08/30/1996,14.3973," 1,545.7 "," 22,689,000 "
WDC,09/30/1996,16.4467," 1,748.3 "," 19,548,400 "
WDC,10/31/1996,19.8795," 2,137.9 "," 28,784,200 "
WDC,11/29/1996,22.0314," 2,369.4 "," 27,735,200 "
WDC,12/31/1996,23.3123," 2,507.1 "," 29,272,800 "
WDC,01/31/1997,29.7167," 3,195.9 "," 44,062,800 "
WDC,02/28/1997,24.1833," 2,567.3 "," 52,376,200 "
WDC,03/31/1997,23.2098," 2,463.9 "," 68,113,400 "
WDC,04/30/1997,25.2592," 2,681.5 "," 77,646,200 "
WDC,05/30/1997,22.1851," 2,347.1 "," 105,564,800 "
WDC,06/30/1997,25.9253," 2,742.8 "," 57,051,400 "
WDC,07/31/1997,31.5612," 3,307.0 "," 47,109,900 "
WDC,08/29/1997,39.4515," 4,133.7 "," 57,112,657 "
WDC,09/30/1997,32.7909," 3,435.8 "," 59,635,000 "
WDC,10/31/1997,24.5932," 2,576.9 "," 59,123,400 "
WDC,11/28/1997,16.5492," 1,762.1 "," 51,217,400 "
WDC,12/31/1997,13.1164," 1,396.6 "," 52,442,800 "
WDC,01/30/1998,15.4732," 1,647.6 "," 53,244,800 "
WDC,02/27/1998,14.9608," 1,594.8 "," 49,737,000 "
WDC,03/31/1998,14.3973," 1,534.7 "," 36,772,200 "
WDC,04/30/1998,16.1905," 1,725.8 "," 56,783,000 "
WDC,05/29/1998,13.9874," 1,503.5 "," 27,395,200 "
WDC,06/30/1998,9.6836," 1,040.9 "," 44,030,100 "
WDC,07/31/1998,9.1200, 980.3 ," 18,716,200 "
WDC,08/31/1998,6.6607, 716.0 ," 21,569,800 "
WDC,09/30/1998,8.8126, 949.1 ," 17,865,700 "
WDC,10/30/1998,8.6076, 927.1 ," 22,885,100 "
WDC,11/30/1998,10.7083," 1,158.7 "," 36,775,500 "
WDC,12/31/1998,12.3478," 1,336.1 "," 39,283,000 "
WDC,01/29/1999,11.1694," 1,208.6 "," 55,361,000 "
WDC,02/26/1999,7.7878, 846.5 ," 31,026,600 "
WDC,03/31/1999,6.4557, 701.7 ," 18,846,100 "
WDC,04/30/1999,6.6094, 718.4 ," 22,646,600 "
WDC,05/28/1999,6.5582, 724.6 ," 19,335,200 "
WDC,06/30/1999,5.3285, 588.8 ," 19,415,900 "
